generation,genome,fitness
68,2.23911,0.0208236
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.89946,-1.06431
68,1.38225,2.03664
68,1.38225,2.03664
68,0.827492,0.264164
68,1.38225,2.03664
68,2.06705,0.444276
68,1.38225,2.03664
68,2.20099,0.215191
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,2.08958,0.494857
68,1.38225,2.03664
68,1.38225,2.03664
69,1.38225,2.03664
69,1.95558,-0.411331
69,1.38225,2.03664
69,1.97097,-0.244798
69,1.38225,2.03664
69,1.26155,1.28436
69,1.38225,2.03664
69,1.38225,2.03664
69,2.1561,0.410301
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.62797,-0.934384
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.96717,-0.284972
69,1.95588,-0.408003
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.74642,-2.02148
69,1.38225,2.03664
69,0.855908,0.184251
69,0.504429,-0.859886
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.04409,-0.502287
69,1.38225,2.03664
69,1.38225,2.03664
69,1.05335,-0.493084
69,1.45634,1.65726
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
69,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.96717,-0.284972
70,1.38225,2.03664
70,0.743829,0.206444
70,1.38225,2.03664
70,1.38225,2.03664
70,1.39873,2.01349
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.83462,-1.72505
70,1.87482,-1.34117
70,0.966157,-0.334999
70,1.38225,2.03664
70,1.38225,2.03664
70,2.32654,-0.28455
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,2.06706,0.444308
70,1.38225,2.03664
70,1.62976,-0.961298
70,0.554597,-0.81192
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.38225,2.03664
70,1.79451,-1.9709
70,1.38225,2.03664
70,2.27386,-0.139262
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,0.465578,-0.748514
71,1.38225,2.03664
71,1.38225,2.03664
71,1.24242,1.06766
71,0.842246,0.228084
71,1.38225,2.03664
71,1.38225,2.03664
71,0.548838,-0.827564
71,1.38225,2.03664
71,2.24606,-0.0136438
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,2.02987,0.263725
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.14316,-0.0219221
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.49045,1.26312
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
71,1.38225,2.03664
72,1.05454,-0.491365
72,1.38225,2.03664
72,1.81724,-1.85155
72,1.42898,1.87877
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,0.834513,0.24854
72,1.17888,0.332874
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,0.891958,0.0309872
72,1.38225,2.03664
72,1.38225,2.03664
72,0.686089,-0.0749571
72,1.38225,2.03664
72,1.48968,1.27332
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,2.25823,-0.0714782
72,1.64739,-1.21289
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,2.02422,0.225964
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.78939,-1.98983
72,1.38225,2.03664
72,1.14484,-0.00691079
72,1.63897,-1.09568
72,1.62282,-0.856074
72,1.49191,1.24376
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
72,1.38225,2.03664
73,1.38225,2.03664
73,1.47868,1.41246
73,0.595778,-0.638126
73,1.38225,2.03664
73,0.747113,0.217288
73,1.38225,2.03664
73,1.38225,2.03664
73,2.26762,-0.11319
73,1.38225,2.03664
73,2.32764,-0.285884
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.07804,-0.432436
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.46244,1.59576
73,1.38225,2.03664
73,0.549635,-0.825545
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.6468,-1.20486
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.29283,1.60273
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,1.38225,2.03664
73,2.10576,0.504517
73,1.69912,-1.78091
73,0.72752,0.143304
73,1.48968,1.27332
73,1.47617,1.44265
73,1.38225,2.03664
73,1.06014,-0.481702
74,0.718185,0.100696
74,2.10132,0.504007
74,2.3809,-0.255016
74,1.45037,1.71324
74,1.49701,1.17438
74,0.486232,-0.824279
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.65475,-1.31033
74,1.15058,0.0456397
74,1.38225,2.03664
74,0.724884,0.131724
74,0.807296,0.292325
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,0.638844,-0.378047
74,1.17389,0.279325
74,2.11699,0.498857
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,0.597782,-0.627355
74,1.9474,-0.503572
74,0.547083,-0.831849
74,2.27696,-0.151615
74,1.18488,0.398738
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,1.38225,2.03664
74,0.760656,0.254937
74,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,2.11699,0.498857
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.55097,0.335485
75,1.38225,2.03664
75,0.6909,-0.0462451
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,0.976346,-0.376759
75,2.28208,-0.171189
75,1.38225,2.03664
75,1.2827,1.50598
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,0.724884,0.131724
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,2.09003,0.495416
75,1.51995,0.837885
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,0.324759,0.480767
75,1.38225,2.03664
75,1.54738,0.395477
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.38225,2.03664
75,1.31226,1.7665
75,1.89142,-1.15685
75,1.38225,2.03664
75,1.38225,2.03664
76,1.8141,-1.87133
76,0.440846,-0.610377
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,0.648233,-0.316747
76,0.52725,-0.863642
76,1.38225,2.03664
76,1.61449,-0.725964
76,1.00814,-0.47369
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.36534,2.02408
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,0.511013,-0.865578
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,0.420617,-0.462635
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.62732,-0.924556
76,0.962496,-0.319011
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,2.01338,0.146325
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
76,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.53047,0.672336
77,0.950342,-0.262859
77,1.02776,-0.501438
77,1.38225,2.03664
77,0.770661,0.275183
77,0.854624,0.188762
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.15682,0.105185
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,0.979952,-0.390462
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,0.80962,0.290403
77,1.34957,1.98048
77,1.38225,2.03664
77,1.38225,2.03664
77,0.905688,-0.0369484
77,1.73371,-1.98528
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
77,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.25204,1.17798
78,1.38225,2.03664
78,1.38225,2.03664
78,1.74014,-2.00626
78,0.894288,0.019711
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,0.873734,0.114226
78,1.38225,2.03664
78,1.38225,2.03664
78,0.457455,-0.708663
78,1.03227,-0.503787
78,2.02842,0.254235
78,1.37511,2.03576
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.52772,0.716137
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.05016,-0.497069
78,1.38225,2.03664
78,2.34969,-0.296069
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,0.412241,-0.393453
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.38225,2.03664
78,1.22576,0.872379
78,0.751526,0.230818
78,1.38225,2.03664
78,0.805405,0.293629
78,1.38225,2.03664
78,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.86144,-1.48058
79,0.661369,-0.230887
79,1.38225,2.03664
79,1.81481,-1.8669
79,1.38225,2.03664
79,2.31663,-0.269083
79,1.38225,2.03664
79,1.38225,2.03664
79,2.1472,0.438799
79,1.38225,2.03664
79,2.21449,0.146726
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.66731,-1.46487
79,1.38225,2.03664
79,2.08929,0.494483
79,1.38225,2.03664
79,1.38225,2.03664
79,1.67346,-1.53475
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,0.973128,-0.364035
79,1.38225,2.03664
79,1.10833,-0.285124
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,0.766739,0.268029
79,2.04799,0.366733
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,1.38225,2.03664
79,0.568564,-0.764392
79,1.38225,2.03664
79,1.38225,2.03664
79,1.78907,-1.99089
79,1.38225,2.03664
80,1.38225,2.03664
80,0.811919,0.288158
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.90564,-0.992254
80,1.67287,-1.52821
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.215,0.74535
80,1.38225,2.03664
80,1.38225,2.03664
80,2.17605,0.332344
80,1.38225,2.03664
80,1.45996,1.62132
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.84131,-1.66916
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.53249,0.639788
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,1.89443,-1.12239
80,1.38225,2.03664
80,1.38225,2.03664
80,1.38225,2.03664
80,0.502597,-0.857626
80,0.950894,-0.265497
80,1.38225,2.03664
80,1.24946,1.14872
81,1.38225,2.03664
81,1.38225,2.03664
81,1.72674,-1.95647
81,1.97446,-0.208541
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,0.932769,-0.175688
81,1.69938,-1.783
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,0.400889,-0.293183
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,2.04124,0.331622
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.09887,-0.339664
81,1.67581,-1.56034
81,1.38225,2.03664
81,2.15501,0.414037
81,1.38225,2.03664
81,1.38225,2.03664
81,0.548523,-0.828351
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,1.11025,-0.273124
81,1.38225,2.03664
81,1.38225,2.03664
81,1.38225,2.03664
81,2.2919,-0.20536
81,1.92744,-0.735366
82,1.38225,2.03664
82,1.38225,2.03664
82,2.2919,-0.20536
82,0.615588,-0.524853
82,1.38225,2.03664
82,1.58928,-0.312898
82,0.666372,-0.198502
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,0.541769,-0.8434
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,2.13639,0.467225
82,1.38225,2.03664
82,1.35907,2.01034
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,2.22291,0.103394
82,0.896114,0.01079
82,1.38225,2.03664
82,1.38225,2.03664
82,0.918033,-0.100051
82,1.43569,1.8329
82,1.38225,2.03664
82,1.38225,2.03664
82,2.06941,0.451651
82,1.38225,2.03664
82,1.38225,2.03664
82,2.01794,0.180923
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,2.28648,-0.187052
82,1.38225,2.03664
82,1.38225,2.03664
82,1.38225,2.03664
82,1.4222,1.91924
82,2.11551,0.500165
83,1.38225,2.03664
83,1.38225,2.03664
83,1.17947,0.339327
83,2.35015,-0.295937
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,0.870367,0.128432
83,1.52373,0.77909
83,1.38225,2.03664
83,0.391384,-0.204224
83,1.38225,2.03664
83,2.18952,0.271123
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,0.821772,0.274725
83,1.38225,2.03664
83,0.449765,-0.665892
83,1.38225,2.03664
83,1.4222,1.91924
83,1.38225,2.03664
83,1.38225,2.03664
83,0.618445,-0.50744
83,1.38225,2.03664
83,1.38225,2.03664
83,2.13639,0.467225
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
83,1.38225,2.03664
84,1.38225,2.03664
84,0.609192,-0.562951
84,2.30994,-0.255256
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,0.847553,0.212178
84,1.38225,2.03664
84,0.529374,-0.861747
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,0.639525,-0.37362
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38644,2.03411
84,1.38225,2.03664
84,1.38225,2.03664
84,1.94208,-0.564576
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.07017,-0.457556
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.26338,1.30442
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,2.12249,0.4926
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.38225,2.03664
84,1.19772,0.54395
84,1.77469,-2.02675
84,1.38225,2.03664
84,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.84411,-1.64471
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,2.28966,-0.197968
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.1818,0.364768
85,1.14629,0.00612847
85,1.60271,-0.536003
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,0.804746,0.294029
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,2.24258,0.00350642
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,2.25578,-0.0601268
85,1.38225,2.03664
85,1.38225,2.03664
85,1.93674,-0.626492
85,2.35121,-0.295581
85,0.793597,0.296431
85,1.92126,-0.808318
85,0.387314,-0.164915
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.38225,2.03664
85,1.75163,-2.03021
86,1.62803,-0.935369
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,0.793597,0.296431
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,0.578741,-0.721919
86,1.38225,2.03664
86,1.38225,2.03664
86,1.90763,-0.968962
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,0.69469,-0.0241351
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,0.919293,-0.106532
86,0.690749,-0.0471364
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,2.02562,0.235559
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.45028,1.71405
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,0.551521,-0.820577
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,1.38225,2.03664
86,0.91162,-0.0671281
86,1.38225,2.03664
86,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.58512,-0.242847
87,1.38225,2.03664
87,1.38225,2.03664
87,1.69145,-1.71533
87,1.97458,-0.207281
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,2.24236,0.00460205
87,1.38225,2.03664
87,1.38225,2.03664
87,1.09491,-0.360216
87,2.23866,0.0230647
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.26761,1.35013
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,2.14146,0.454776
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.76797,-2.03477
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.04881,-0.498499
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
87,1.38225,2.03664
88,0.442113,-0.618641
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,2.24749,-0.0206175
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.2957,1.62877
88,1.38225,2.03664
88,1.38225,2.03664
88,1.49818,1.1582
88,1.38225,2.03664
88,1.38225,2.03664
88,1.27317,1.40902
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.60824,-0.625859
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.01881,-0.492204
88,1.06651,-0.467379
88,1.38225,2.03664
88,1.08122,-0.420723
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,1.38225,2.03664
88,0.623591,-0.475556
88,1.30468,1.7063
88,1.38225,2.03664
88,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.7847,-2.00444
89,1.38225,2.03664
89,1.38225,2.03664
89,2.02734,0.247088
89,1.38225,2.03664
89,1.9679,-0.277186
89,1.38225,2.03664
89,0.842188,0.228251
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.0528,-0.493831
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,1.38225,2.03664
89,2.06728,0.44503
89,1.97216,-0.232298
89,1.38225,2.03664
89,1.65982,-1.37453
90,1.38225,2.03664
90,1.38225,2.03664
90,1.85604,-1.53387
90,1.65398,-1.30033
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,0.844316,0.222055
90,1.93956,-0.593752
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.68517,-1.65645
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.63901,-1.09631
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.62973,-0.960819
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,1.38225,2.03664
90,2.11709,0.498765
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.99223,-0.0342913
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,2.25356,-0.049718
91,0.69137,-0.0434768
91,0.585845,-0.688773
91,1.38225,2.03664
91,1.38225,2.03664
91,2.37551,-0.266725
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,0.998488,-0.45041
